"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","mean_metacom","sd_metacom","combo_type","cv_diff","taxa"
"19","Iteration_2","Rain-fed_Snow-fed_Snow-fed",0.966961692367249,0.592066047155396,0.83808266363374,0.491929511173246,0.866717544499621,0.830869315233899,0.612295245849855,0.586970155235462,17242.275881601,8481.98434595024,"2:1",0.100136535982151,"inverts"
"20","Iteration_2","Snow-fed_Snow-fed_Snow-fed",0.962596947398571,0.630523839691895,0.91892734235312,0.602005544395749,0.954633551286996,0.954770472580257,0.655023726592831,0.655117675412921,15818.7772018144,9522.99158105332,"Homogenous",0.0285182952961461,"inverts"
"21","Iteration_3","Glacier-fed_Glacier-fed_Glacier-fed",1.41476074480813,0.893262296773772,1.35854090187653,0.876150981639635,0.960261943132137,0.980844019504754,0.6313875332291,0.64492057650191,2338.730340104,2049.08088327252,"Homogenous",0.0171113151341371,"inverts"
"22","Iteration_3","Glacier-fed_Glacier-fed_Rain-fed",1.13040216326543,0.619543359176644,1.03795449767053,0.57961082442528,0.91821701284803,0.935545213809678,0.548073401935954,0.558416410089357,7190.22986010388,4167.53505702208,"2:1",0.0399325347513643,"inverts"
"23","Iteration_3","Glacier-fed_Glacier-fed_Snow-fed",1.07888437865439,0.749058014021353,0.914848537704863,0.660162486505638,0.847957905226026,0.881323574607426,0.694289424187967,0.721608505995788,6818.14522581662,4501.08370563164,"2:1",0.0888955275157147,"inverts"
"24","Iteration_3","Glacier-fed_Rain-fed_Rain-fed",1.10890648696136,0.608344143192565,1.04589649044894,0.580538849146737,0.94317825961585,0.954293479509957,0.548598236501944,0.555063387675723,12331.9734234548,7159.18965896059,"2:1",0.0278052940458288,"inverts"
"25","Iteration_3","Glacier-fed_Rain-fed_Snow-fed",1.03837225103885,0.611118881641015,0.898793821565574,0.520460639092067,0.8655795844567,0.851652034861846,0.588535451548919,0.579065661783808,11554.8511495631,6013.84521391531,"Heterogenous",0.0906582425489488,"inverts"
"26","Iteration_3","Glacier-fed_Snow-fed_Snow-fed",0.992605371167547,0.720235034920749,0.93986500568323,0.686964683854398,0.946866733732982,0.953806258438939,0.725600581904545,0.730918461375219,12504.6553715276,8590.25662400968,"2:1",0.0332703510663511,"inverts"
"27","Iteration_3","Rain-fed_Rain-fed_Rain-fed",1.06231867097307,0.572710625850469,1.0337114419908,0.553401408074101,0.973070953411686,0.966284512797901,0.539113772071683,0.535353857560403,17358.486582534,9606.21091680971,"Homogenous",0.0193092177763676,"inverts"
"28","Iteration_3","Rain-fed_Rain-fed_Snow-fed",1.02636219531112,0.661385357636575,0.946767148625241,0.580493967863502,0.922449358472565,0.877694011760202,0.64439762167593,0.61313277367768,17465.7933165298,10138.7876641962,"2:1",0.0808913897730734,"inverts"
"29","Iteration_3","Rain-fed_Snow-fed_Snow-fed",1.00972927261706,0.629003820157046,0.900756215365128,0.539528023903523,0.892076955469965,0.857749995490993,0.622943037520114,0.598972302050474,16351.0827130762,8821.86734486907,"2:1",0.0894757962535222,"inverts"
"30","Iteration_3","Snow-fed_Snow-fed_Snow-fed",0.968323222876491,0.622318538836649,0.944602408799123,0.610344290336054,0.97550320645321,0.980758650508823,0.642676457751365,0.646138824812004,15845.1788835439,9671.01446092441,"Homogenous",0.0119742485005948,"inverts"
"31","Iteration_4","Glacier-fed_Glacier-fed_Glacier-fed",1.51117094752825,1.07022719602206,1.45015467349417,1.05523265091492,0.959623182186055,0.985989381354838,0.708210542144543,0.727669034346741,2166.84750352775,2286.52823527596,"Homogenous",0.0149945451071456,"inverts"
"32","Iteration_4","Glacier-fed_Glacier-fed_Rain-fed",1.1352718306631,0.630789353700349,1.03720723620632,0.609095895440657,0.913620164080432,0.965609029175218,0.555628472990394,0.58724609140646,7152.29934998969,4356.4361770416,"2:1",0.021693458259692,"inverts"
"33","Iteration_4","Glacier-fed_Glacier-fed_Snow-fed",1.07931152285021,0.727502043851981,0.927543221368542,0.633770464957547,0.859384155298481,0.871159703692179,0.67404269152137,0.683278633660274,7460.71092584813,4728.37823238862,"2:1",0.0937315788944346,"inverts"
"34","Iteration_4","Glacier-fed_Rain-fed_Rain-fed",1.04182919612685,0.558874974095753,0.978418743553979,0.534941839247652,0.939135462119308,0.957176227318419,0.53643627590151,0.546741201323009,11917.8278847852,6375.34476852397,"2:1",0.023933134848101,"inverts"
"35","Iteration_4","Glacier-fed_Rain-fed_Snow-fed",1.01835973692356,0.613137234154066,0.866624423499639,0.484804555515222,0.851000282196634,0.79069501656362,0.602083145987624,0.559417138923299,12081.4623128843,5857.14796657177,"Heterogenous",0.128332678638844,"inverts"
"36","Iteration_4","Glacier-fed_Snow-fed_Snow-fed",0.990421478905499,0.68050880329901,0.92455829514376,0.642189381866348,0.933499843082438,0.943690043028254,0.687090110415447,0.694590471189806,11743.4475090135,7541.51729679328,"2:1",0.0383194214326615,"inverts"
"37","Iteration_4","Rain-fed_Rain-fed_Rain-fed",1.044138655103,0.563258435547827,1.02502317776774,0.554310910381429,0.981692587242284,0.984114707207722,0.539447929444069,0.540778903740097,17550.1634106927,9728.24705752391,"Homogenous",0.00894752516639763,"inverts"
"38","Iteration_4","Rain-fed_Rain-fed_Snow-fed",1.02764165489474,0.608864450501841,0.938261530044624,0.517676407802809,0.913024034765044,0.850232604935511,0.5924871258398,0.551739990637993,17854.1624803629,9242.67869716196,"2:1",0.0911880426990321,"inverts"
"39","Iteration_4","Rain-fed_Snow-fed_Snow-fed",1.02154562561825,0.632758857538854,0.899191907482385,0.515152452863416,0.880226868905816,0.81413708670492,0.619413212362299,0.572906015475354,16976.3423054794,8745.40437931667,"2:1",0.117606404675438,"inverts"
"40","Iteration_4","Snow-fed_Snow-fed_Snow-fed",1.03637733151179,0.692675123547689,0.963844074141117,0.657490351095941,0.930012694059157,0.949204509797405,0.668361901101473,0.682154270317875,16220.2404184589,10664.6515675931,"Homogenous",0.0351847724517482,"inverts"
"41","Iteration_5","Glacier-fed_Glacier-fed_Glacier-fed",1.45534877282939,0.940019815219131,1.4038346641482,0.927804695912653,0.964603599052728,0.987005466152189,0.645906900647333,0.66090738432906,2348.98704023575,2179.40120656869,"Homogenous",0.0122151193064781,"inverts"
"42","Iteration_5","Glacier-fed_Glacier-fed_Rain-fed",1.12441371138319,0.626662116899026,1.03750570027345,0.610529219545402,0.922708154276395,0.974255827951662,0.557323439366585,0.588458665224186,7612.72105321659,4647.78864323717,"2:1",0.0161328973536241,"inverts"
"43","Iteration_5","Glacier-fed_Glacier-fed_Snow-fed",1.08094116106038,0.720512705931516,0.961360695932359,0.630588713907105,0.889373751841665,0.875194439620392,0.666560523261697,0.655933528981586,7166.16102817563,4518.90026640849,"2:1",0.0899239920244106,"inverts"
"44","Iteration_5","Glacier-fed_Rain-fed_Rain-fed",1.04204216143509,0.551285599043866,0.988060748959816,0.540683535603859,0.948196517882796,0.980768473803061,0.529043468149734,0.547216895492575,12479.1932878848,6747.29434837749,"2:1",0.0106020634400072,"inverts"
"45","Iteration_5","Glacier-fed_Rain-fed_Snow-fed",0.989114232255332,0.588597572860847,0.82863841239691,0.452487134282333,0.837758051976957,0.768754672369856,0.595075425735968,0.546061017100901,11880.7214802263,5375.87361579416,"Heterogenous",0.136110438578514,"inverts"
"46","Iteration_5","Glacier-fed_Snow-fed_Snow-fed",1.02413292021013,0.709631452124897,0.945561809769734,0.66158698478071,0.923280358545383,0.93229659254769,0.692909521919576,0.69967608457222,12307.101559564,8142.21821218193,"2:1",0.0480444673441864,"inverts"
"47","Iteration_5","Rain-fed_Rain-fed_Rain-fed",0.977125923198667,0.510900200637605,0.964002335180479,0.507211861668642,0.986569194710107,0.992780705577409,0.522860143721446,0.526152108929988,17367.6151485534,8809.06041224225,"Homogenous",0.00368833896896381,"inverts"
"48","Iteration_5","Rain-fed_Rain-fed_Snow-fed",1.00030574528201,0.574468060458581,0.906610522012066,0.489231982401855,0.906333414846545,0.851626079979651,0.574292473244391,0.539627514267195,17248.7956675998,8438.66249850438,"2:1",0.0852360780567266,"inverts"
"49","Iteration_5","Rain-fed_Snow-fed_Snow-fed",0.970775672111754,0.598101053846234,0.831743864316987,0.493931231758715,0.856782764763431,0.825832405046555,0.616106347767419,0.593850165837198,16811.7038351335,8303.8255832502,"2:1",0.10416982208752,"inverts"
"50","Iteration_5","Snow-fed_Snow-fed_Snow-fed",0.972325708392971,0.693138092844351,0.924785204238746,0.685769284749894,0.951106400104551,0.989368917722846,0.712866158799759,0.741544394965096,16144.4934969992,11071.3977580865,"Homogenous",0.00736880809445772,"inverts"
"51","Iteration_6","Glacier-fed_Glacier-fed_Glacier-fed",1.33517819317352,0.741606506395337,1.27827763526046,0.723434678822374,0.957383547601378,0.975496671865396,0.555436353130252,0.565944876814628,2359.1687393465,1706.70447923692,"Homogenous",0.0181718275729625,"inverts"
"52","Iteration_6","Glacier-fed_Glacier-fed_Rain-fed",1.12555932531912,0.592912593495862,1.03079608058758,0.545592604540606,0.915807863166452,0.92019061582711,0.526771517199022,0.529292470950807,7515.16427558794,4100.21805066854,"2:1",0.0473199889552557,"inverts"
"53","Iteration_6","Glacier-fed_Glacier-fed_Snow-fed",1.09692409109828,0.71550046501455,0.948464133942919,0.618649567994819,0.864657948202488,0.864638946086833,0.652278923237217,0.652264588459442,6676.08643497888,4130.15798889575,"2:1",0.0968508970197304,"inverts"
"54","Iteration_6","Glacier-fed_Rain-fed_Rain-fed",1.01098582159142,0.547221714315104,0.963330672506396,0.537074830066208,0.952862692960409,0.981457453197748,0.541275359780719,0.557518664560783,12292.466200375,6601.97419566103,"2:1",0.0101468842488962,"inverts"
"55","Iteration_6","Glacier-fed_Rain-fed_Snow-fed",1.08918583904805,0.624497715747548,0.889569243225044,0.4788887510149,0.816728616305301,0.766838274887286,0.573361949227469,0.538337801876712,11391.9221549357,5455.46337243614,"Heterogenous",0.145608964732648,"inverts"
"56","Iteration_6","Glacier-fed_Snow-fed_Snow-fed",1.06889851532473,0.703640705162548,0.962710736878895,0.637724670977867,0.9006568192177,0.90632145965823,0.658285791470841,0.662426050264452,12383.4222916159,7897.21390650072,"2:1",0.0659160341846812,"inverts"
"57","Iteration_6","Rain-fed_Rain-fed_Rain-fed",0.95533250214469,0.464131465686474,0.941555896803504,0.457093735875075,0.98557925611213,0.984836775069775,0.485832382594033,0.485466383277792,16801.1368137424,7679.69439314178,"Homogenous",0.00703772981139911,"inverts"
"58","Iteration_6","Rain-fed_Rain-fed_Snow-fed",1.01482220294932,0.560969969736248,0.883745965984501,0.424405895543907,0.870838225076391,0.756557246270153,0.552776602744728,0.480235171507815,15877.7992052975,6738.63159099062,"2:1",0.136564074192341,"inverts"
"59","Iteration_6","Rain-fed_Snow-fed_Snow-fed",0.958244972538458,0.573868414320081,0.814456289247387,0.44694120620746,0.849945799443993,0.778821756093678,0.598874432703636,0.548760212313498,16052.4243424205,7174.48989815542,"2:1",0.126927208112621,"inverts"
"60","Iteration_6","Snow-fed_Snow-fed_Snow-fed",0.999753723130102,0.728161275536851,0.964516270661299,0.713916077223928,0.964753867223941,0.980436753791362,0.728340648992104,0.74018043960466,17101.9747317664,12209.3747132854,"Homogenous",0.0142451983129231,"inverts"
"61","Iteration_7","Glacier-fed_Glacier-fed_Glacier-fed",1.42892396764566,0.860330882656047,1.38570513326293,0.83350536983644,0.969754279890808,0.968819539830083,0.602083037401603,0.601502693342687,2356.397403653,1964.06988941342,"Homogenous",0.0268255128196065,"inverts"
"62","Iteration_7","Glacier-fed_Glacier-fed_Rain-fed",1.06004959695781,0.537250362259309,0.963973876504752,0.493691376521038,0.909366768565565,0.918922370652127,0.50681625067463,0.512141862506794,7683.84732768654,3793.44916418307,"2:1",0.0435589857382709,"inverts"
"63","Iteration_7","Glacier-fed_Glacier-fed_Snow-fed",1.09986651530077,0.812845589408268,0.976082050747908,0.749512515433301,0.887455011284702,0.922084741800627,0.739040218154099,0.767878596741943,7816.48276963887,5858.55166251309,"2:1",0.0633330739749669,"inverts"
"64","Iteration_7","Glacier-fed_Rain-fed_Rain-fed",1.00362032623796,0.535001762512244,0.949968542853737,0.522781293390098,0.946541752910353,0.977158076891632,0.533071868440212,0.550314320745448,12065.9011901387,6307.82743009783,"2:1",0.012220469122146,"inverts"
"65","Iteration_7","Glacier-fed_Rain-fed_Snow-fed",1.09566668291086,0.735272971252273,0.978920718595942,0.6481013313424,0.893447554684461,0.881443160134926,0.671073587177875,0.662057017520241,13314.8701775041,8629.38508869165,"Heterogenous",0.0871716399098728,"inverts"
"66","Iteration_7","Glacier-fed_Snow-fed_Snow-fed",1.00245577276594,0.685074842040741,0.921738727482108,0.635935535770576,0.919480691840281,0.928271623398422,0.68339657534268,0.689930364006454,11630.4791684988,7396.23500128778,"2:1",0.0491393062701646,"inverts"
"67","Iteration_7","Rain-fed_Rain-fed_Rain-fed",1.09635983240257,0.642827590670593,1.07405893152295,0.633154374513156,0.979659140894691,0.984952083112446,0.586329024168912,0.589496866447896,18048.0377724812,11427.1940670251,"Homogenous",0.00967321615743755,"inverts"
"68","Iteration_7","Rain-fed_Rain-fed_Snow-fed",0.987271466740538,0.533689291783387,0.888392714649829,0.424972890236835,0.899846439989645,0.79629270584901,0.540569954427382,0.478361521013085,15857.0723021379,6738.825846934,"2:1",0.108716401546552,"inverts"
"69","Iteration_7","Rain-fed_Snow-fed_Snow-fed",0.995272720204997,0.64000116905931,0.85142711224881,0.542104283739386,0.855471163796633,0.847036396099377,0.64304100380395,0.636700753288872,17341.1210161575,9400.69598770206,"2:1",0.0978968853199237,"inverts"
"70","Iteration_7","Snow-fed_Snow-fed_Snow-fed",0.997539660467924,0.664996059778677,0.958142364707036,0.641387604002624,0.960505534444207,0.964498352390374,0.666636211202612,0.669407415461414,16210.7528991927,10397.3759610918,"Homogenous",0.0236084557760523,"inverts"
"71","Iteration_8","Glacier-fed_Glacier-fed_Glacier-fed",1.429253725779,0.818491259619406,1.37640693266647,0.789309931258866,0.963024904424356,0.964347416032141,0.572670369757683,0.573456811736452,2495.13504001975,1969.43486691958,"Homogenous",0.0291813283605398,"inverts"
"72","Iteration_8","Glacier-fed_Glacier-fed_Rain-fed",1.10510101849562,0.645300516264536,1.00808970618802,0.606466173430081,0.912214982445979,0.939819755515994,0.583928985191767,0.601599410952591,7057.83600032996,4280.33879181718,"2:1",0.0388343428344553,"inverts"
"73","Iteration_8","Glacier-fed_Glacier-fed_Snow-fed",1.03537090199663,0.637705191736398,0.898649561010347,0.519820054173199,0.867949407576909,0.81514163740425,0.615919561295988,0.578445788799771,7290.63175690862,3789.81659483308,"2:1",0.117885137563199,"inverts"
"74","Iteration_8","Glacier-fed_Rain-fed_Rain-fed",1.09804025828294,0.624285216567075,1.04808269202481,0.613896953878217,0.95450297392898,0.983359749016671,0.568544925250102,0.585733319087847,12960.9000340822,7956.65705044314,"2:1",0.0103882626888581,"inverts"
"75","Iteration_8","Glacier-fed_Rain-fed_Snow-fed",1.041103453351,0.653764864226098,0.909128324865537,0.558146263172082,0.873235336929603,0.853741603004002,0.627953794718308,0.613935621524755,12640.6920584755,7055.35503634714,"Heterogenous",0.0956186010540157,"inverts"
"76","Iteration_8","Glacier-fed_Snow-fed_Snow-fed",1.0262032767236,0.63787895094509,0.947430552778882,0.59376573790179,0.923238674313908,0.930843911720332,0.621591224091267,0.626711621406162,11197.8894523584,6648.92309362223,"2:1",0.0441132130433004,"inverts"
"77","Iteration_8","Rain-fed_Rain-fed_Rain-fed",1.01665581286586,0.528809557437063,0.973183504082055,0.516417330423729,0.957239895514633,0.976565803626179,0.520146101310727,0.530647435203738,17837.1804406638,9211.42910545394,"Homogenous",0.0123922270133334,"inverts"
"78","Iteration_8","Rain-fed_Rain-fed_Snow-fed",1.02349259456435,0.604603305845626,0.940818965985647,0.516813758650989,0.919224009027737,0.854798102580914,0.590725628164387,0.549323278266984,17796.4211824741,9197.43532185054,"2:1",0.0877895471946368,"inverts"
"79","Iteration_8","Rain-fed_Snow-fed_Snow-fed",0.988882745215013,0.571385355224089,0.833388701520334,0.42478825184873,0.842757855319975,0.743435665553827,0.577809005151417,0.509712036020884,16564.6786512566,7036.48088670326,"2:1",0.146597103375359,"inverts"
"80","Iteration_8","Snow-fed_Snow-fed_Snow-fed",1.01612864194475,0.737118651314626,0.980534904613448,0.726506169952613,0.964971229171157,0.985602750190779,0.725418633908267,0.740928412170111,17232.9416763889,12519.83845433,"Homogenous",0.010612481362013,"inverts"
"81","Iteration_9","Glacier-fed_Glacier-fed_Glacier-fed",1.4243006529268,0.852995983895238,1.35454401130511,0.804731652108957,0.951023934814363,0.943417867495834,0.598887588896638,0.59409782583114,2381.69692978875,1916.62690513173,"Homogenous",0.0482643317862814,"inverts"
"82","Iteration_9","Glacier-fed_Glacier-fed_Rain-fed",1.06631393812577,0.566799756642787,0.950082504793748,0.522187134821273,0.89099698580671,0.921290329964573,0.531550546585776,0.549622935046713,7116.07245188506,3715.92148483045,"2:1",0.044612621821514,"inverts"
"83","Iteration_9","Glacier-fed_Glacier-fed_Snow-fed",1.07148135933992,0.736694612936325,0.942816012122392,0.645340466342885,0.879918258870327,0.875994550537951,0.687547764144177,0.684481869256915,7251.16221373537,4679.4684045399,"2:1",0.0913541465934391,"inverts"
"84","Iteration_9","Glacier-fed_Rain-fed_Rain-fed",1.09916984782858,0.656664953247642,1.05192549580242,0.64683440798743,0.957018151362603,0.98502958744548,0.597419001753815,0.61490515304415,12105.666419282,7830.36157160958,"2:1",0.00983054526021165,"inverts"
"85","Iteration_9","Glacier-fed_Rain-fed_Snow-fed",1.04506351964431,0.638139250252788,0.856689618132009,0.485831923166838,0.819748849738423,0.761325875150892,0.610622453331815,0.567103782845161,11962.4523276986,5811.74122015741,"Heterogenous",0.15230732708595,"inverts"
"86","Iteration_9","Glacier-fed_Snow-fed_Snow-fed",1.02885943828462,0.717067637065628,0.94922233990165,0.663736631926617,0.922596716888996,0.925626255624573,0.696953937907365,0.699242531518367,11538.401819913,7658.459961765,"2:1",0.0533310051390101,"inverts"
"87","Iteration_9","Rain-fed_Rain-fed_Rain-fed",1.06048779674595,0.617978492526776,1.0479456989879,0.612862188445505,0.988173274792473,0.991720902680041,0.58273041370491,0.584822466505091,17120.818864491,10492.702517271,"Homogenous",0.00511630408127084,"inverts"
"88","Iteration_9","Rain-fed_Rain-fed_Snow-fed",1.09062845803225,0.705565917506356,1.00905866912249,0.625047200249032,0.925208453613131,0.885880659397641,0.646935179721392,0.619435935070648,16879.2559585542,10550.3316791811,"2:1",0.0805187172573237,"inverts"
"89","Iteration_9","Rain-fed_Snow-fed_Snow-fed",1.07232789559947,0.72901328075514,0.923954328892338,0.607254481012443,0.861634144447783,0.832981369534757,0.67984175712187,0.657234304795602,17958.147709697,10905.1656673969,"2:1",0.121758799742697,"inverts"
"90","Iteration_9","Snow-fed_Snow-fed_Snow-fed",1.02509837050548,0.72770700557552,1.0053329017363,0.714729235953807,0.980718466307351,0.982166215905193,0.709889925214381,0.710937874130456,16869.2568596248,12056.9510663881,"Homogenous",0.0129777696217122,"inverts"
"91","Iteration_10","Glacier-fed_Glacier-fed_Glacier-fed",1.46292389237622,0.89515882661643,1.3935147855101,0.870003390874116,0.952554533268727,0.971898354801016,0.611897058542417,0.624323042654801,2152.07601093925,1872.31342693599,"Homogenous",0.025155435742314,"inverts"
"92","Iteration_10","Glacier-fed_Glacier-fed_Rain-fed",1.12949172366921,0.628172730686617,1.01567548235143,0.587322164717954,0.899232337047996,0.934969214718997,0.556155231174219,0.578257696403402,7122.80023736196,4183.37845426098,"2:1",0.0408505659686625,"inverts"
"93","Iteration_10","Glacier-fed_Glacier-fed_Snow-fed",1.06088732365471,0.622850822330834,0.908496558301553,0.469213388733903,0.856355371625915,0.753331892503588,0.587103652238146,0.51647238995721,7059.5169272885,3312.41986027738,"2:1",0.153637433596931,"inverts"
"94","Iteration_10","Glacier-fed_Rain-fed_Rain-fed",1.07335305512541,0.566449721868878,1.02108481762215,0.551892024219902,0.951303779074673,0.974300106281373,0.527738491229889,0.540495769494564,12447.8175458434,6869.8512224955,"2:1",0.0145576976489761,"inverts"
"95","Iteration_10","Glacier-fed_Rain-fed_Snow-fed",1.04585510868919,0.628883419857932,0.877240070240139,0.488178257567136,0.838777822044222,0.776261930513954,0.601310271980349,0.556493341022942,11985.6897567418,5851.15314118648,"Heterogenous",0.140705162290796,"inverts"
"96","Iteration_10","Glacier-fed_Snow-fed_Snow-fed",1.0396047715604,0.726385441474421,0.971573345773884,0.687959686478996,0.934560298636946,0.947100047989084,0.698713069952678,0.708088266800916,12889.5873581991,8867.51647779031,"2:1",0.0384257549954251,"inverts"
"97","Iteration_10","Rain-fed_Rain-fed_Rain-fed",1.11349941787501,0.619094288456742,1.0872479769046,0.609112549554867,0.976424378361593,0.983876868050653,0.555989772889345,0.560233325325667,18223.8263111107,11100.3613070057,"Homogenous",0.00998173890187526,"inverts"
"98","Iteration_10","Rain-fed_Rain-fed_Snow-fed",1.00754667983703,0.613646455410245,0.919364057697354,0.535537000283902,0.912477879284022,0.872712610921669,0.609050148931561,0.582508088934009,16884.1381652734,9042.08070540944,"2:1",0.0781094551263428,"inverts"
"99","Iteration_10","Rain-fed_Snow-fed_Snow-fed",0.972851357650538,0.652765265613847,0.854714787169525,0.561759320781496,0.878566679737883,0.860583965436991,0.670981502446882,0.657247691527391,16982.4358616286,9540.04163484378,"2:1",0.0910059448323517,"inverts"
"100","Iteration_10","Snow-fed_Snow-fed_Snow-fed",0.937902474056288,0.646048204155306,0.909924099689019,0.63221233637397,0.970169207203105,0.978583846077823,0.688822369090513,0.694796782050325,17238.0286215657,10898.0943493214,"Homogenous",0.0138358677813361,"inverts"
"101","Iteration_11","Glacier-fed_Glacier-fed_Glacier-fed",1.4856993018744,1.05635889830285,1.40809697660663,1.03280038794766,0.947767138902288,0.977698384144783,0.71101796774766,0.733472484570352,2140.50080576725,2210.7100625987,"Homogenous",0.0235585103551903,"inverts"
"102","Iteration_11","Glacier-fed_Glacier-fed_Rain-fed",1.12753499403301,0.682631686064177,1.04694191310888,0.659642589060495,0.928522767496673,0.966322839280683,0.605419512189607,0.630066081795979,6826.82271677772,4503.26301195226,"2:1",0.0229890970036813,"inverts"
"103","Iteration_11","Glacier-fed_Glacier-fed_Snow-fed",1.04027875084209,0.714735520616601,0.905318590556768,0.615934623321287,0.870265387833715,0.861765793856056,0.687061540032448,0.680351237394218,7184.69509582074,4425.30246752265,"2:1",0.0988008972953144,"inverts"
"104","Iteration_11","Glacier-fed_Rain-fed_Rain-fed",1.0226252999089,0.563519901449055,0.97059780403146,0.543739125008458,0.94912359797662,0.964897821017976,0.551052180597579,0.560210545243346,12258.0962047542,6665.20650464258,"2:1",0.0197807764405972,"inverts"
