"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","combo_type","cv_diff","taxa"
"131","Iteration_14","Glacier-fed_Glacier-fed_Glacier-fed",1.19984136548031,1.19984136548031,1.19689226956779,1.19689226956779,0.997542095149109,0.997542095149109,1,1,"Homogenous",0.0029490959125138,"Periphyton"
"132","Iteration_14","Glacier-fed_Glacier-fed_Rain-fed",0.881443870096085,0.881443870096085,0.568522707830079,0.568522707830079,0.64499025646194,0.64499025646194,1,1,"2:1",0.312921162266006,"Periphyton"
"133","Iteration_14","Glacier-fed_Glacier-fed_Snow-fed",0.834189898190347,0.834189898190347,0.595720627433933,0.595720627433933,0.71413071379342,0.71413071379342,1,1,"2:1",0.238469270756414,"Periphyton"
"134","Iteration_14","Glacier-fed_Rain-fed_Rain-fed",0.855425844628692,0.855425844628692,0.666424336318288,0.666424336318288,0.779055648719097,0.779055648719097,1,1,"2:1",0.189001508310405,"Periphyton"
"135","Iteration_14","Glacier-fed_Rain-fed_Snow-fed",0.835381914600035,0.835381914600035,0.554361939086079,0.554361939086079,0.663602993310546,0.663602993310546,1,1,"Heterogenous",0.281019975513957,"Periphyton"
"136","Iteration_14","Glacier-fed_Snow-fed_Snow-fed",0.627077415398628,0.627077415398628,0.388715188753333,0.388715188753333,0.619883891857642,0.619883891857642,1,1,"2:1",0.238362226645295,"Periphyton"
"137","Iteration_14","Rain-fed_Rain-fed_Rain-fed",0.889382429256814,0.889382429256814,0.886423906845771,0.886423906845771,0.996673509264721,0.996673509264721,1,1,"Homogenous",0.00295852241104277,"Periphyton"
"138","Iteration_14","Rain-fed_Rain-fed_Snow-fed",0.857979782736607,0.857979782736607,0.705886201198826,0.705886201198826,0.822730576409779,0.822730576409779,1,1,"2:1",0.152093581537782,"Periphyton"
"139","Iteration_14","Rain-fed_Snow-fed_Snow-fed",0.615403390938029,0.615403390938029,0.487364897773615,0.487364897773615,0.791943796459666,0.791943796459666,1,1,"2:1",0.128038493164414,"Periphyton"
"140","Iteration_14","Snow-fed_Snow-fed_Snow-fed",0.532982071667024,0.532982071667024,0.484084386977393,0.484084386977393,0.908256417450042,0.908256417450042,1,1,"Homogenous",0.0488976846896313,"Periphyton"
"141","Iteration_15","Glacier-fed_Glacier-fed_Glacier-fed",1.07888606141347,1.07888606141347,1.0697691230645,1.0697691230645,0.991549674543922,0.991549674543922,1,1,"Homogenous",0.00911693834896976,"Periphyton"
"142","Iteration_15","Glacier-fed_Glacier-fed_Rain-fed",0.849609131070413,0.849609131070413,0.563994015292664,0.563994015292664,0.663827629279471,0.663827629279471,1,1,"2:1",0.28561511577775,"Periphyton"
"143","Iteration_15","Glacier-fed_Glacier-fed_Snow-fed",0.811961576562705,0.811961576562705,0.534152912091667,0.534152912091667,0.657854912732335,0.657854912732335,1,1,"2:1",0.277808664471038,"Periphyton"
"144","Iteration_15","Glacier-fed_Rain-fed_Rain-fed",0.773243370884749,0.773243370884749,0.583679926527253,0.583679926527253,0.754846337524244,0.754846337524244,1,1,"2:1",0.189563444357496,"Periphyton"
"145","Iteration_15","Glacier-fed_Rain-fed_Snow-fed",0.790100517243219,0.790100517243219,0.451420107929581,0.451420107929581,0.571345161884788,0.571345161884788,1,1,"Heterogenous",0.338680409313638,"Periphyton"
"146","Iteration_15","Glacier-fed_Snow-fed_Snow-fed",0.766349944830057,0.766349944830057,0.494826536540556,0.494826536540556,0.645692662834714,0.645692662834714,1,1,"2:1",0.271523408289501,"Periphyton"
"147","Iteration_15","Rain-fed_Rain-fed_Rain-fed",0.85041381122101,0.85041381122101,0.840174555932322,0.840174555932322,0.987959678977948,0.987959678977948,1,1,"Homogenous",0.0102392552886879,"Periphyton"
"148","Iteration_15","Rain-fed_Rain-fed_Snow-fed",0.661439316322555,0.661439316322555,0.538449682162352,0.538449682162352,0.814057569416957,0.814057569416957,1,1,"2:1",0.122989634160202,"Periphyton"
"149","Iteration_15","Rain-fed_Snow-fed_Snow-fed",0.646829407572918,0.646829407572918,0.536500291729457,0.536500291729457,0.829430890816412,0.829430890816412,1,1,"2:1",0.110329115843461,"Periphyton"
"150","Iteration_15","Snow-fed_Snow-fed_Snow-fed",0.628123532680773,0.628123532680773,0.619927759805025,0.619927759805025,0.986951972901303,0.986951972901303,1,1,"Homogenous",0.00819577287574802,"Periphyton"
"151","Iteration_16","Glacier-fed_Glacier-fed_Glacier-fed",1.22199415256888,1.22199415256888,1.2159837570533,1.2159837570533,0.995081485862316,0.995081485862316,1,1,"Homogenous",0.00601039551557703,"Periphyton"
"152","Iteration_16","Glacier-fed_Glacier-fed_Rain-fed",0.849886425385553,0.849886425385553,0.553060813287174,0.553060813287174,0.650746731289744,0.650746731289744,1,1,"2:1",0.29682561209838,"Periphyton"
"153","Iteration_16","Glacier-fed_Glacier-fed_Snow-fed",0.767659826033456,0.767659826033456,0.527549431802892,0.527549431802892,0.687217715337237,0.687217715337237,1,1,"2:1",0.240110394230563,"Periphyton"
"154","Iteration_16","Glacier-fed_Rain-fed_Rain-fed",0.830145314541165,0.830145314541165,0.612976561463011,0.612976561463011,0.738396700825583,0.738396700825583,1,1,"2:1",0.217168753078153,"Periphyton"
"155","Iteration_16","Glacier-fed_Rain-fed_Snow-fed",0.831035273285691,0.831035273285691,0.452199720387636,0.452199720387636,0.544140224758162,0.544140224758162,1,1,"Heterogenous",0.378835552898055,"Periphyton"
"156","Iteration_16","Glacier-fed_Snow-fed_Snow-fed",0.684280393441411,0.684280393441411,0.411082834235557,0.411082834235557,0.600752028226503,0.600752028226503,1,1,"2:1",0.273197559205854,"Periphyton"
"157","Iteration_16","Rain-fed_Rain-fed_Rain-fed",0.703479477183619,0.703479477183619,0.697132314621643,0.697132314621643,0.990977473021123,0.990977473021123,1,1,"Homogenous",0.00634716256197532,"Periphyton"
"158","Iteration_16","Rain-fed_Rain-fed_Snow-fed",0.759800730542545,0.759800730542545,0.666038180914775,0.666038180914775,0.876595868023424,0.876595868023424,1,1,"2:1",0.0937625496277709,"Periphyton"
"159","Iteration_16","Rain-fed_Snow-fed_Snow-fed",0.628178042196173,0.628178042196173,0.468044794304845,0.468044794304845,0.745083022431846,0.745083022431846,1,1,"2:1",0.160133247891329,"Periphyton"
"160","Iteration_16","Snow-fed_Snow-fed_Snow-fed",0.622452064241718,0.622452064241718,0.591046416451274,0.591046416451274,0.949545274898071,0.949545274898071,1,1,"Homogenous",0.0314056477904443,"Periphyton"
"161","Iteration_17","Glacier-fed_Glacier-fed_Glacier-fed",1.15911335768215,1.15911335768215,1.152959063926,1.152959063926,0.994690516060952,0.994690516060952,1,1,"Homogenous",0.00615429375614962,"Periphyton"
"162","Iteration_17","Glacier-fed_Glacier-fed_Rain-fed",1.06223094596449,1.06223094596449,0.685608864037668,0.685608864037668,0.645442374506558,0.645442374506558,1,1,"2:1",0.376622081926822,"Periphyton"
"163","Iteration_17","Glacier-fed_Glacier-fed_Snow-fed",0.748980169708631,0.748980169708631,0.516428616354657,0.516428616354657,0.689509064780124,0.689509064780124,1,1,"2:1",0.232551553353974,"Periphyton"
"164","Iteration_17","Glacier-fed_Rain-fed_Rain-fed",0.942399373530623,0.942399373530623,0.724770474983589,0.724770474983589,0.76906935142401,0.76906935142401,1,1,"2:1",0.217628898547034,"Periphyton"
"165","Iteration_17","Glacier-fed_Rain-fed_Snow-fed",0.686141632912191,0.686141632912191,0.371503023044951,0.371503023044951,0.541437809957954,0.541437809957954,1,1,"Heterogenous",0.31463860986724,"Periphyton"
"166","Iteration_17","Glacier-fed_Snow-fed_Snow-fed",0.619638464832188,0.619638464832188,0.397277207445893,0.397277207445893,0.641143553851978,0.641143553851978,1,1,"2:1",0.222361257386295,"Periphyton"
"167","Iteration_17","Rain-fed_Rain-fed_Rain-fed",0.646280104877057,0.646280104877057,0.621479302409358,0.621479302409358,0.961625304135864,0.961625304135864,1,1,"Homogenous",0.0248008024676989,"Periphyton"
"168","Iteration_17","Rain-fed_Rain-fed_Snow-fed",0.80008554436462,0.80008554436462,0.700758662747429,0.700758662747429,0.875854672894921,0.875854672894921,1,1,"2:1",0.099326881617191,"Periphyton"
"169","Iteration_17","Rain-fed_Snow-fed_Snow-fed",0.707664483760254,0.707664483760254,0.573435852547413,0.573435852547413,0.810321650594075,0.810321650594075,1,1,"2:1",0.134228631212841,"Periphyton"
"170","Iteration_17","Snow-fed_Snow-fed_Snow-fed",0.655560997105125,0.655560997105125,0.631466069711415,0.631466069711415,0.963245331097929,0.963245331097929,1,1,"Homogenous",0.0240949273937107,"Periphyton"
"171","Iteration_18","Glacier-fed_Glacier-fed_Glacier-fed",1.01962150438926,1.01962150438926,1.01486941736295,1.01486941736295,0.995339361708377,0.995339361708377,1,1,"Homogenous",0.00475208702631891,"Periphyton"
"172","Iteration_18","Glacier-fed_Glacier-fed_Rain-fed",1.08525290693184,1.08525290693184,0.706247582545488,0.706247582545488,0.65076774089659,0.65076774089659,1,1,"2:1",0.379005324386348,"Periphyton"
"173","Iteration_18","Glacier-fed_Glacier-fed_Snow-fed",0.809436178539899,0.809436178539899,0.502509217514055,0.502509217514055,0.620813883585617,0.620813883585617,1,1,"2:1",0.306926961025844,"Periphyton"
"174","Iteration_18","Glacier-fed_Rain-fed_Rain-fed",0.849860784235813,0.849860784235813,0.606918864188413,0.606918864188413,0.714139157196374,0.714139157196374,1,1,"2:1",0.2429419200474,"Periphyton"
"175","Iteration_18","Glacier-fed_Rain-fed_Snow-fed",0.880892179863896,0.880892179863896,0.489117832341687,0.489117832341687,0.555252780672044,0.555252780672044,1,1,"Heterogenous",0.391774347522209,"Periphyton"
"176","Iteration_18","Glacier-fed_Snow-fed_Snow-fed",0.767743017204722,0.767743017204722,0.551702459790615,0.551702459790615,0.718603031779189,0.718603031779189,1,1,"2:1",0.216040557414107,"Periphyton"
"177","Iteration_18","Rain-fed_Rain-fed_Rain-fed",0.831508353457528,0.831508353457528,0.829630625192957,0.829630625192957,0.997741780636643,0.997741780636643,1,1,"Homogenous",0.00187772826457067,"Periphyton"
"178","Iteration_18","Rain-fed_Rain-fed_Snow-fed",0.856705522792978,0.856705522792978,0.76414061790732,0.76414061790732,0.891952482594155,0.891952482594155,1,1,"2:1",0.0925649048856582,"Periphyton"
"179","Iteration_18","Rain-fed_Snow-fed_Snow-fed",0.772733481772336,0.772733481772336,0.673967634274681,0.673967634274681,0.872186400838843,0.872186400838843,1,1,"2:1",0.0987658474976544,"Periphyton"
"180","Iteration_18","Snow-fed_Snow-fed_Snow-fed",0.640577878919459,0.640577878919459,0.593455490709875,0.593455490709875,0.926437690466191,0.926437690466191,1,1,"Homogenous",0.0471223882095843,"Periphyton"
"181","Iteration_19","Glacier-fed_Glacier-fed_Glacier-fed",1.11531662794742,1.11531662794742,1.10452118514747,1.10452118514747,0.990320737152627,0.990320737152627,1,1,"Homogenous",0.010795442799949,"Periphyton"
"182","Iteration_19","Glacier-fed_Glacier-fed_Rain-fed",0.922260620647296,0.922260620647296,0.559119881462313,0.559119881462313,0.606249327950152,0.606249327950152,1,1,"2:1",0.363140739184982,"Periphyton"
"183","Iteration_19","Glacier-fed_Glacier-fed_Snow-fed",0.8117476636183,0.8117476636183,0.548921388190414,0.548921388190414,0.676221703852699,0.676221703852699,1,1,"2:1",0.262826275427886,"Periphyton"
"184","Iteration_19","Glacier-fed_Rain-fed_Rain-fed",0.797544980827861,0.797544980827861,0.589664434259684,0.589664434259684,0.739349439134587,0.739349439134587,1,1,"2:1",0.207880546568177,"Periphyton"
"185","Iteration_19","Glacier-fed_Rain-fed_Snow-fed",0.824533342035142,0.824533342035142,0.464686993247091,0.464686993247091,0.563575745888133,0.563575745888133,1,1,"Heterogenous",0.359846348788052,"Periphyton"
"186","Iteration_19","Glacier-fed_Snow-fed_Snow-fed",0.726111940335625,0.726111940335625,0.450402865902893,0.450402865902893,0.620293980697669,0.620293980697669,1,1,"2:1",0.275709074432732,"Periphyton"
"187","Iteration_19","Rain-fed_Rain-fed_Rain-fed",0.648450621691705,0.648450621691705,0.624523076491411,0.624523076491411,0.963100436024148,0.963100436024148,1,1,"Homogenous",0.0239275452002941,"Periphyton"
"188","Iteration_19","Rain-fed_Rain-fed_Snow-fed",0.756475524857266,0.756475524857266,0.565487943592457,0.565487943592457,0.747529728340061,0.747529728340061,1,1,"2:1",0.190987581264808,"Periphyton"
"189","Iteration_19","Rain-fed_Snow-fed_Snow-fed",0.7572169819311,0.7572169819311,0.581230523862487,0.581230523862487,0.767587808688862,0.767587808688862,1,1,"2:1",0.175986458068614,"Periphyton"
"190","Iteration_19","Snow-fed_Snow-fed_Snow-fed",0.639898558940512,0.639898558940512,0.626481546704324,0.626481546704324,0.979032595012556,0.979032595012556,1,1,"Homogenous",0.0134170122361877,"Periphyton"
"191","Iteration_20","Glacier-fed_Glacier-fed_Glacier-fed",1.1793496359815,1.1793496359815,1.17741493661928,1.17741493661928,0.998359520109055,0.998359520109055,1,1,"Homogenous",0.00193469936222135,"Periphyton"
"192","Iteration_20","Glacier-fed_Glacier-fed_Rain-fed",0.968078685233354,0.968078685233354,0.618912368423428,0.618912368423428,0.639320313383658,0.639320313383658,1,1,"2:1",0.349166316809926,"Periphyton"
"193","Iteration_20","Glacier-fed_Glacier-fed_Snow-fed",0.828739787971851,0.828739787971851,0.599914098156927,0.599914098156927,0.723887168039896,0.723887168039896,1,1,"2:1",0.228825689814924,"Periphyton"
"194","Iteration_20","Glacier-fed_Rain-fed_Rain-fed",0.795413979676489,0.795413979676489,0.598642870326709,0.598642870326709,0.752617989653877,0.752617989653877,1,1,"2:1",0.19677110934978,"Periphyton"
"195","Iteration_20","Glacier-fed_Rain-fed_Snow-fed",0.727881444969121,0.727881444969121,0.388262351902647,0.388262351902647,0.533414273143229,0.533414273143229,1,1,"Heterogenous",0.339619093066474,"Periphyton"
"196","Iteration_20","Glacier-fed_Snow-fed_Snow-fed",0.706847676674902,0.706847676674902,0.477021199948,0.477021199948,0.674857137809332,0.674857137809332,1,1,"2:1",0.229826476726902,"Periphyton"
"197","Iteration_20","Rain-fed_Rain-fed_Rain-fed",0.923563066125191,0.923563066125191,0.919750340572471,0.919750340572471,0.995871721496274,0.995871721496274,1,1,"Homogenous",0.00381272555271983,"Periphyton"
"198","Iteration_20","Rain-fed_Rain-fed_Snow-fed",0.671739302741488,0.671739302741488,0.582682264984842,0.582682264984842,0.867423214045704,0.867423214045704,1,1,"2:1",0.0890570377566466,"Periphyton"
"199","Iteration_20","Rain-fed_Snow-fed_Snow-fed",0.645187827243751,0.645187827243751,0.482779072395389,0.482779072395389,0.748276783921708,0.748276783921708,1,1,"2:1",0.162408754848363,"Periphyton"
"200","Iteration_20","Snow-fed_Snow-fed_Snow-fed",0.698696871681883,0.698696871681883,0.681154747756828,0.681154747756828,0.974893083630347,0.974893083630347,1,1,"Homogenous",0.0175421239250549,"Periphyton"
"201","Iteration_21","Glacier-fed_Glacier-fed_Glacier-fed",1.15561696390823,1.15561696390823,1.14731667173715,1.14731667173715,0.992817436546612,0.992817436546612,1,1,"Homogenous",0.00830029217108219,"Periphyton"
"202","Iteration_21","Glacier-fed_Glacier-fed_Rain-fed",0.91353815007248,0.91353815007248,0.533693376185601,0.533693376185601,0.584204804302106,0.584204804302106,1,1,"2:1",0.379844773886879,"Periphyton"
"203","Iteration_21","Glacier-fed_Glacier-fed_Snow-fed",0.870046178638444,0.870046178638444,0.555231131899063,0.555231131899063,0.638162830354542,0.638162830354542,1,1,"2:1",0.314815046739381,"Periphyton"
"204","Iteration_21","Glacier-fed_Rain-fed_Rain-fed",0.987949803529413,0.987949803529413,0.783106627263875,0.783106627263875,0.79265831570213,0.79265831570213,1,1,"2:1",0.204843176265538,"Periphyton"
"205","Iteration_21","Glacier-fed_Rain-fed_Snow-fed",0.755273000167901,0.755273000167901,0.521636436052203,0.521636436052203,0.69065945153109,0.69065945153109,1,1,"Heterogenous",0.233636564115697,"Periphyton"
"206","Iteration_21","Glacier-fed_Snow-fed_Snow-fed",0.706897308579216,0.706897308579216,0.488701763174427,0.488701763174427,0.691333461371728,0.691333461371728,1,1,"2:1",0.218195545404788,"Periphyton"
"207","Iteration_21","Rain-fed_Rain-fed_Rain-fed",0.654138095654093,0.654138095654093,0.650304585061676,0.650304585061676,0.994139600463745,0.994139600463745,1,1,"Homogenous",0.00383351059241777,"Periphyton"
"208","Iteration_21","Rain-fed_Rain-fed_Snow-fed",0.800004515398165,0.800004515398165,0.663123666530893,0.663123666530893,0.828899904647231,0.828899904647231,1,1,"2:1",0.136880848867272,"Periphyton"
"209","Iteration_21","Rain-fed_Snow-fed_Snow-fed",0.723654638058137,0.723654638058137,0.527930119563213,0.527930119563213,0.729533249423878,0.729533249423878,1,1,"2:1",0.195724518494924,"Periphyton"
"210","Iteration_21","Snow-fed_Snow-fed_Snow-fed",0.633344014707906,0.633344014707906,0.587113650114465,0.587113650114465,0.927005918553185,0.927005918553185,1,1,"Homogenous",0.0462303645934417,"Periphyton"
"211","Iteration_22","Glacier-fed_Glacier-fed_Glacier-fed",1.24493432114215,1.24493432114215,1.24353313969641,1.24353313969641,0.998874493680551,0.998874493680551,1,1,"Homogenous",0.00140118144574441,"Periphyton"
"212","Iteration_22","Glacier-fed_Glacier-fed_Rain-fed",0.969643420185835,0.969643420185835,0.600703846531006,0.600703846531006,0.619510052897465,0.619510052897465,1,1,"2:1",0.36893957365483,"Periphyton"
"213","Iteration_22","Glacier-fed_Glacier-fed_Snow-fed",0.951190611375689,0.951190611375689,0.649318047112966,0.649318047112966,0.682637149008304,0.682637149008304,1,1,"2:1",0.301872564262723,"Periphyton"
"214","Iteration_22","Glacier-fed_Rain-fed_Rain-fed",0.928570065619119,0.928570065619119,0.759518122116186,0.759518122116186,0.817943793621842,0.817943793621842,1,1,"2:1",0.169051943502934,"Periphyton"
"215","Iteration_22","Glacier-fed_Rain-fed_Snow-fed",0.832069821095956,0.832069821095956,0.463194791865471,0.463194791865471,0.556677793283474,0.556677793283474,1,1,"Heterogenous",0.368875029230484,"Periphyton"
"216","Iteration_22","Glacier-fed_Snow-fed_Snow-fed",0.76075602400666,0.76075602400666,0.549450947143392,0.549450947143392,0.722243307715934,0.722243307715934,1,1,"2:1",0.211305076863267,"Periphyton"
"217","Iteration_22","Rain-fed_Rain-fed_Rain-fed",0.825558745026056,0.825558745026056,0.819961972098627,0.819961972098627,0.993220624260661,0.993220624260661,1,1,"Homogenous",0.00559677292742899,"Periphyton"
"218","Iteration_22","Rain-fed_Rain-fed_Snow-fed",0.651280062247199,0.651280062247199,0.552554087217658,0.552554087217658,0.848412410033107,0.848412410033107,1,1,"2:1",0.098725975029541,"Periphyton"
"219","Iteration_22","Rain-fed_Snow-fed_Snow-fed",0.708460200615152,0.708460200615152,0.565002142480823,0.565002142480823,0.797507244571021,0.797507244571021,1,1,"2:1",0.14345805813433,"Periphyton"
"220","Iteration_22","Snow-fed_Snow-fed_Snow-fed",0.620025742933292,0.620025742933292,0.597830036515022,0.597830036515022,0.964201959884336,0.964201959884336,1,1,"Homogenous",0.0221957064182703,"Periphyton"
"221","Iteration_23","Glacier-fed_Glacier-fed_Glacier-fed",1.20284121600964,1.20284121600964,1.19911699295381,1.19911699295381,0.996903811570254,0.996903811570254,1,1,"Homogenous",0.00372422305583076,"Periphyton"
"222","Iteration_23","Glacier-fed_Glacier-fed_Rain-fed",0.961239974307011,0.961239974307011,0.609566103159842,0.609566103159842,0.634145603026235,0.634145603026235,1,1,"2:1",0.351673871147169,"Periphyton"
"223","Iteration_23","Glacier-fed_Glacier-fed_Snow-fed",0.995423656825352,0.995423656825352,0.642784042610662,0.642784042610662,0.645739166638511,0.645739166638511,1,1,"2:1",0.35263961421469,"Periphyton"
"224","Iteration_23","Glacier-fed_Rain-fed_Rain-fed",0.990886290172136,0.990886290172136,0.759355558103078,0.759355558103078,0.766339756271291,0.766339756271291,1,1,"2:1",0.231530732069057,"Periphyton"
"225","Iteration_23","Glacier-fed_Rain-fed_Snow-fed",0.9006015817028,0.9006015817028,0.476584624152316,0.476584624152316,0.529184751431616,0.529184751431616,1,1,"Heterogenous",0.424016957550483,"Periphyton"
"226","Iteration_23","Glacier-fed_Snow-fed_Snow-fed",0.70627077446453,0.70627077446453,0.500092388074552,0.500092388074552,0.708074588607612,0.708074588607612,1,1,"2:1",0.206178386389978,"Periphyton"
"227","Iteration_23","Rain-fed_Rain-fed_Rain-fed",0.7915861948415,0.7915861948415,0.783424499118047,0.783424499118047,0.98968944155843,0.98968944155843,1,1,"Homogenous",0.00816169572345293,"Periphyton"
"228","Iteration_23","Rain-fed_Rain-fed_Snow-fed",0.706037066678191,0.706037066678191,0.596074899735509,0.596074899735509,0.844254399475031,0.844254399475031,1,1,"2:1",0.109962166942682,"Periphyton"
"229","Iteration_23","Rain-fed_Snow-fed_Snow-fed",0.74927737198693,0.74927737198693,0.502469757545121,0.502469757545121,0.670605808117058,0.670605808117058,1,1,"2:1",0.24680761444181,"Periphyton"
"230","Iteration_23","Snow-fed_Snow-fed_Snow-fed",0.63629979808325,0.63629979808325,0.585980071793926,0.585980071793926,0.92091821113113,0.92091821113113,1,1,"Homogenous",0.0503197262893244,"Periphyton"
"231","Iteration_24","Glacier-fed_Glacier-fed_Glacier-fed",1.16329619277012,1.16329619277012,1.16000697590344,1.16000697590344,0.997172502680643,0.997172502680643,1,1,"Homogenous",0.00328921686667538,"Periphyton"
"232","Iteration_24","Glacier-fed_Glacier-fed_Rain-fed",0.925423035928475,0.925423035928475,0.584041091465754,0.584041091465754,0.631107146451987,0.631107146451987,1,1,"2:1",0.34138194446272,"Periphyton"
"233","Iteration_24","Glacier-fed_Glacier-fed_Snow-fed",0.940479864101515,0.940479864101515,0.638703984407927,0.638703984407927,0.67912563446333,0.67912563446333,1,1,"2:1",0.301775879693587,"Periphyton"
"234","Iteration_24","Glacier-fed_Rain-fed_Rain-fed",0.842417067360752,0.842417067360752,0.651046745001985,0.651046745001985,0.772831855177959,0.772831855177959,1,1,"2:1",0.191370322358766,"Periphyton"
"235","Iteration_24","Glacier-fed_Rain-fed_Snow-fed",0.744753257725978,0.744753257725978,0.448493063744249,0.448493063744249,0.602203560832581,0.602203560832581,1,1,"Heterogenous",0.296260193981729,"Periphyton"
"236","Iteration_24","Glacier-fed_Snow-fed_Snow-fed",0.690997729836926,0.690997729836926,0.489716526188918,0.489716526188918,0.708709312698451,0.708709312698451,1,1,"2:1",0.201281203648008,"Periphyton"
"237","Iteration_24","Rain-fed_Rain-fed_Rain-fed",0.868967639451569,0.868967639451569,0.867566812405727,0.867566812405727,0.998387941066798,0.998387941066798,1,1,"Homogenous",0.00140082704584177,"Periphyton"
"238","Iteration_24","Rain-fed_Rain-fed_Snow-fed",0.747136822297207,0.747136822297207,0.61009746399902,0.61009746399902,0.81658063930401,0.81658063930401,1,1,"2:1",0.137039358298187,"Periphyton"
"239","Iteration_24","Rain-fed_Snow-fed_Snow-fed",0.682606787046743,0.682606787046743,0.553628183360474,0.553628183360474,0.811049924885325,0.811049924885325,1,1,"2:1",0.128978603686269,"Periphyton"
"240","Iteration_24","Snow-fed_Snow-fed_Snow-fed",0.64473512615266,0.64473512615266,0.629929899271088,0.629929899271088,0.977036729842968,0.977036729842968,1,1,"Homogenous",0.0148052268815718,"Periphyton"
"241","Iteration_25","Glacier-fed_Glacier-fed_Glacier-fed",1.17959407058351,1.17959407058351,1.17543685490356,1.17543685490356,0.996475723485204,0.996475723485204,1,1,"Homogenous",0.00415721567995053,"Periphyton"
"242","Iteration_25","Glacier-fed_Glacier-fed_Rain-fed",1.01783985984874,1.01783985984874,0.650807956905922,0.650807956905922,0.639401130353292,0.639401130353292,1,1,"2:1",0.367031902942821,"Periphyton"
"243","Iteration_25","Glacier-fed_Glacier-fed_Snow-fed",0.849379555745767,0.849379555745767,0.510329404769548,0.510329404769548,0.600826098670896,0.600826098670896,1,1,"2:1",0.339050150976219,"Periphyton"
"244","Iteration_25","Glacier-fed_Rain-fed_Rain-fed",0.820596631598775,0.820596631598775,0.633438375087788,0.633438375087788,0.771924171628215,0.771924171628215,1,1,"2:1",0.187158256510987,"Periphyton"
"245","Iteration_25","Glacier-fed_Rain-fed_Snow-fed",0.704719767060615,0.704719767060615,0.406167316970757,0.406167316970757,0.576352950428622,0.576352950428622,1,1,"Heterogenous",0.298552450089858,"Periphyton"
"246","Iteration_25","Glacier-fed_Snow-fed_Snow-fed",0.779827044064767,0.779827044064767,0.581498347241261,0.581498347241261,0.74567604658882,0.74567604658882,1,1,"2:1",0.198328696823506,"Periphyton"
"247","Iteration_25","Rain-fed_Rain-fed_Rain-fed",0.803962230069313,0.803962230069313,0.79805757433395,0.79805757433395,0.992655555802846,0.992655555802846,1,1,"Homogenous",0.00590465573536325,"Periphyton"
"248","Iteration_25","Rain-fed_Rain-fed_Snow-fed",0.675729985331865,0.675729985331865,0.508477113119382,0.508477113119382,0.752485643906506,0.752485643906506,1,1,"2:1",0.167252872212482,"Periphyton"
"249","Iteration_25","Rain-fed_Snow-fed_Snow-fed",0.617328001805116,0.617328001805116,0.51042665520368,0.51042665520368,0.826832176267968,0.826832176267968,1,1,"2:1",0.106901346601436,"Periphyton"
"250","Iteration_25","Snow-fed_Snow-fed_Snow-fed",0.666427994024038,0.666427994024038,0.643702856578744,0.643702856578744,0.96590008575709,0.96590008575709,1,1,"Homogenous",0.0227251374452944,"Periphyton"
"251","Iteration_26","Glacier-fed_Glacier-fed_Glacier-fed",1.19538882757475,1.19538882757475,1.18912792419523,1.18912792419523,0.994762454495889,0.994762454495889,1,1,"Homogenous",0.00626090337952889,"Periphyton"
"252","Iteration_26","Glacier-fed_Glacier-fed_Rain-fed",1.00033923711953,1.00033923711953,0.658386867653779,0.658386867653779,0.658163594131925,0.658163594131925,1,1,"2:1",0.341952369465753,"Periphyton"
"253","Iteration_26","Glacier-fed_Glacier-fed_Snow-fed",0.949993178213895,0.949993178213895,0.574232172661554,0.574232172661554,0.604459259108767,0.604459259108767,1,1,"2:1",0.375761005552341,"Periphyton"
"254","Iteration_26","Glacier-fed_Rain-fed_Rain-fed",0.995426699429108,0.995426699429108,0.80736218612748,0.80736218612748,0.811071459697146,0.811071459697146,1,1,"2:1",0.188064513301629,"Periphyton"
"255","Iteration_26","Glacier-fed_Rain-fed_Snow-fed",0.852957471203074,0.852957471203074,0.579165587824261,0.579165587824261,0.679008751758002,0.679008751758002,1,1,"Heterogenous",0.273791883378813,"Periphyton"
"256","Iteration_26","Glacier-fed_Snow-fed_Snow-fed",0.642430261416949,0.642430261416949,0.393600729494066,0.393600729494066,0.612674640553104,0.612674640553104,1,1,"2:1",0.248829531922883,"Periphyton"
"257","Iteration_26","Rain-fed_Rain-fed_Rain-fed",0.76264494933928,0.76264494933928,0.73828038910113,0.73828038910113,0.9680525515061,0.9680525515061,1,1,"Homogenous",0.0243645602381498,"Periphyton"
"258","Iteration_26","Rain-fed_Rain-fed_Snow-fed",0.806580988142734,0.806580988142734,0.715241530656109,0.715241530656109,0.886757239720034,0.886757239720034,1,1,"2:1",0.0913394574866254,"Periphyton"
"259","Iteration_26","Rain-fed_Snow-fed_Snow-fed",0.739605202828505,0.739605202828505,0.603685463073743,0.603685463073743,0.816226631133803,0.816226631133803,1,1,"2:1",0.135919739754762,"Periphyton"
"260","Iteration_26","Snow-fed_Snow-fed_Snow-fed",0.678375687201847,0.678375687201847,0.66907682306678,0.66907682306678,0.986292456657131,0.986292456657131,1,1,"Homogenous",0.00929886413506775,"Periphyton"
